0,9,103271,103271
0,9,103880,103880
0,9,266701,266701
0,9,267314,267314
0,9,348082,348082
0,9,348694,348694
0,9,348695,348695
0,9,439383,439383
0,9,439992,439992
0,16,8568,8568
0,16,37539,37539
0,16,45942,45942
0,16,85264,85264
0,16,103533,103533
0,16,103819,103819
0,16,109325,109325
0,16,110966,110966
0,16,113883,113883
0,16,125302,125302
0,16,192103,192103
0,16,201015,201015
0,16,222961,222961
0,16,223898,223898
0,16,232304,232304
0,16,281974,281974
0,16,306797,306797
0,16,309091,309091
0,16,314956,314956
0,16,325457,325457
0,16,332247,332247
0,16,353944,353944
0,16,358405,358405
0,16,382150,382150
0,16,401142,401142
0,16,439229,439229
0,16,441757,441757
0,16,444179,444179
0,16,460374,460374
0,16,499687,499687
0,16,499789,499789
0,16,507178,507178
0,20,356406,356406
0,20,356422,356422
0,20,356439,356439
0,20,356451,356451
0,25,111326,111326
0,25,131315,131315
0,25,131335,131335
0,25,131369,131369
0,25,148098,148098
0,25,149879,149879
0,25,149883,149883
0,25,149968,149968
0,25,150010,150010
0,25,150054,150054
0,25,150067,150067
0,25,150078,150078
0,25,150090,150090
0,25,150102,150102
0,25,150128,150128
0,25,150168,150168
0,25,150191,150191
0,25,150215,150215
0,25,150224,150224
0,25,150304,150304
0,25,150369,150369
0,25,166718,166718
0,25,384673,384673
0,27,229424,229424
0,27,447296,447296
0,27,447371,447371
0,27,447394,447394
0,27,479931,479931
0,27,505560,505560
0,43,5599,5599
0,43,5626,5626
0,43,5881,5881
0,43,5974,5974
0,43,6258,6258
0,43,6430,6430
0,43,12605,12605
0,43,12655,12655
0,43,13407,13407
0,43,13419,13419
0,43,13470,13470
0,43,13491,13491
0,43,13762,13762
0,43,14244,14244
0,43,14273,14273
0,43,14314,14314
0,43,14350,14350
0,43,15609,15609
0,43,15636,15636
0,43,17471,17471
0,43,17487,17487
0,43,17519,17519
0,43,17612,17612
0,43,17630,17630
0,43,17678,17678
0,43,17697,17697
0,43,17719,17719
0,43,17750,17750
0,43,18194,18194
0,43,18607,18607
0,43,18681,18681
0,43,18718,18718
0,43,18781,18781
0,43,18837,18837
0,43,18959,18959
0,43,18992,18992
0,43,19033,19033
0,43,19088,19088
0,43,19673,19673
0,43,20420,20420
0,43,20436,20436
0,43,20855,20855
0,43,20880,20880
0,43,21113,21113
0,43,21205,21205
0,43,21239,21239
0,43,21314,21314
0,43,21334,21334
0,43,21376,21376
0,43,21578,21578
0,43,21643,21643
0,43,21665,21665
0,43,21678,21678
0,43,21729,21729
0,43,21747,21747
0,43,21806,21806
0,43,21827,21827
0,43,21876,21876
0,43,21913,21913
0,43,22028,22028
0,43,22064,22064
0,43,22122,22122
0,43,22541,22541
0,43,22951,22951
0,43,22974,22974
0,43,23111,23111
0,43,23142,23142
0,43,23176,23176
0,43,23252,23252
0,43,23264,23264
0,43,23328,23328
0,43,23347,23347
0,43,23386,23386
0,43,23452,23452
0,43,23468,23468
0,43,23567,23567
0,43,23628,23628
0,43,23655,23655
0,43,23681,23681
0,43,23712,23712
0,43,23760,23760
0,43,23782,23782
0,43,23820,23820
0,43,23872,23872
0,43,23907,23907
0,43,23921,23921
0,43,24137,24137
0,43,24217,24217
0,43,24239,24239
0,43,24300,24300
0,43,24337,24337
0,43,24370,24370
0,43,24392,24392
0,43,24433,24433
0,43,24474,24474
0,43,24601,24601
0,43,24629,24629
0,43,24706,24706
0,43,24940,24940
0,43,25010,25010
0,43,25054,25054
0,43,25084,25084
0,43,25110,25110
0,43,25177,25177
0,43,25251,25251
0,43,25284,25284
0,43,25324,25324
0,43,25345,25345
0,43,25408,25408
0,43,25785,25785
0,43,25822,25822
0,43,26031,26031
0,43,26111,26111
0,43,26212,26212
0,43,26263,26263
0,43,26319,26319
0,43,26341,26341
0,43,26362,26362
0,43,26413,26413
0,43,26472,26472
0,43,26494,26494
0,43,54881,54881
0,43,56617,56617
0,43,57538,57538
0,43,57655,57655
0,43,57821,57821
0,43,58123,58123
0,43,58193,58193
0,43,58649,58649
0,43,58798,58798
0,43,60076,60076
0,43,63799,63799
0,55,109,109
0,55,150,150
0,55,360,360
0,55,725,725
0,55,1002,1002
0,55,1076,1076
0,55,2825,2825
0,55,3014,3014
0,55,3075,3075
0,55,6317,6317
0,55,6557,6557
0,55,8631,8631
0,55,9812,9812
0,55,22174,22174
0,55,24251,24251
0,55,24685,24685
0,55,25110,25110
0,55,29288,29288
0,55,30035,30035
0,55,30497,30497
0,55,32214,32214
0,55,32321,32321
0,55,32846,32846
0,55,32867,32867
0,55,33947,33947
0,55,33988,33988
0,55,34022,34022
0,55,34071,34071
0,55,34120,34120
0,55,34150,34150
0,55,34216,34216
0,55,34466,34466
0,55,34479,34479
0,55,34553,34553
0,55,34748,34748
0,55,34882,34882
0,55,34937,34937
0,55,34981,34981
0,55,35071,35071
0,55,35237,35237
0,55,35259,35259
0,55,35329,35329
0,55,35402,35402
0,55,35438,35438
0,55,35454,35454
0,55,35603,35603
0,55,35701,35701
0,55,35780,35780
0,55,36120,36120
0,55,115772,115772
0,55,140951,140951
0,55,141235,141235
0,55,141741,141741
0,55,141868,141868
0,55,142026,142026
0,55,146407,146407
0,55,242492,242492
