,0,1
0,1.9668377791041884,2.969111855495563
1,-2.2679864321828167,-1.110867438513594
2,2.0790992147283,-2.2588377577559093
3,-1.7594059589812499,2.179181303921253
4,1.9668377791041884,2.7465241435222607
5,2.4039084044607684,2.300326798845473
6,-1.9476351045994882,2.1037750898126584
7,-3.585623916998291,2.5674987294015588
8,1.9668377791041884,2.3311523890360077
9,1.3533188522799067,1.8074181343850448
10,1.965023406200833,3.017568372687499
11,-1.1492907555086396,1.2677300024442006
12,-1.3285832611864583,1.9178091376196598
13,0.017331788937728236,1.8778468184611876
14,-1.3285832611864583,1.322208212951749
15,-0.6500839528399884,2.7864249370452256
16,-0.5512771474091444,1.8307019584701356
17,1.9668377791041884,0.45697604702662054
18,-1.5577254518340253,-2.053523476971016
19,-1.886808634292377,1.4432861455152017
20,-2.2679864321828167,2.1176116709018973
21,-1.7594059589812499,1.470609636271209
22,-2.9736082969332656,1.8989940131659506
23,-1.5238699309114767,-0.7016119691984655
24,1.9168235397775404,0.913836076103542
25,1.9668377791041884,2.7465241435222607
26,0.9589956986207308,1.2165330530507388
27,1.9668377791041884,2.2322187339677253
28,1.7460942472172278,0.9037236688982243
29,1.4993708552968052,2.0488015990589385
30,1.9668377791041884,1.7377391288136876
31,-1.5238699309114767,2.0157737705381065
32,-0.21934984331301421,2.694243622641098
33,1.9668377791041884,-0.22145625061947516
34,1.9668377791041884,2.8370764385684883
35,1.8647244911831438,2.451460148376237
36,1.9668377791041884,1.5567126710892973
37,-1.7594059589812499,2.6069128341231624
38,-1.864557866471956,-0.28663358006329076
39,1.9668377791041884,0.5335653293587056
40,-2.0572755433619623,1.2234505621865546
41,1.5742511899475964,2.0087254144586604
42,-0.4983712653937685,2.388330321188602
43,-1.4866409001262948,-0.8422233065709005
44,-2.032228714646587,1.6464925455053214
45,1.9668377791041884,2.6937862214181507
46,0.9099306822886879,-0.923501814803602
47,-2.032228714646587,3.2787569990473617
48,1.9668377791041884,1.7798356423282393
49,-1.3642495040384048,1.5358286954045977
50,1.9668377791041884,1.7833556237915456
51,-1.8721212092583928,1.1307423107056995
52,1.9668377791041884,2.0383910253197515
53,-1.5238699309114767,-2.1437955962662953
54,2.023359663348885,2.1996689356954686
55,1.9668377791041884,3.4469860960206082
56,1.1540824624233017,2.265873522008727
57,-0.6206493456666737,2.866200747793909
58,0.5471941185097631,2.6937862214181507
59,1.182083402137716,1.4139871693243555
60,-2.0572755433619623,2.2320142020069595
61,1.965023406200833,-0.8542515028156734
62,1.9668377791041884,1.2210633865954659
63,-1.5238699309114767,2.294039194937893
64,1.9668377791041884,1.470609636271209
65,-0.08993921166139232,0.1849292111164227
66,-1.7594059589812499,0.2998458814888526
67,-1.775986395651099,2.580070079381344
68,1.9668377791041884,0.5068668987791128
69,0.8709136135636785,2.176530191431574
70,-2.0572755433619623,2.537332904142888
71,2.15658242315231,3.607936490828675
72,1.9668377791041884,0.6070528502523618
73,-1.8925195570468563,2.5171179188136374
74,1.9668377791041884,2.0091936341812575
75,1.965023406200833,2.168298613804753
76,1.0088140191986537,2.866200747793909
77,-2.127958176915279,2.240584170074712
78,1.0704278920358727,3.095451772478105
79,-1.5238699309114767,1.1215307055949095
80,1.965023406200833,1.8101617720777246
81,-2.2679864321828167,2.5171179188136374
82,-2.0572755433619623,1.615565265059171
83,0.13316243144070533,1.5951098987780246
84,-2.0572755433619623,1.028818048843929
85,0.05428432577659467,1.3075240959677477
86,-3.655841367112382,2.866200747793909
87,-0.4147839598907765,2.866200747793909
88,1.9668377791041884,2.6937862214181507
89,-1.5577254518340253,2.270837576186914
90,-1.5187724162831073,2.388330321188602
91,-1.5238699309114767,1.6105366410833162
92,1.1554851437884788,-1.2310971366627388
93,1.320301011961136,2.0488015990589385
94,0.3627850804564368,1.2539472861116734
95,1.9668377791041884,3.607936490828675
96,-2.2679864321828167,-1.5297862367026998
97,-1.328846697741179,2.400850039137312
98,1.9668377791041884,1.6232976843325801
99,0.9609515470749801,1.639903736953907
100,-2.2679864321828167,2.2102386016996736
101,-0.505954787548533,1.5257450231344323
102,0.09173209154535816,1.6569116621144728
103,-1.6527743139689532,2.6937862214181507
104,-1.3453076212859445,1.411358790514284
105,-2.2679864321828167,2.91092284458296
106,-1.0295541663288479,2.9044520846088657
107,-2.077641447670464,1.8998722747940366
108,-2.2679864321828167,0.7379484696295284
109,0.48010527529215374,1.5089322212899927
110,1.9526119194456235,1.9826031845511545
111,-1.7536732294292314,2.082656542420528
112,-1.280398083063016,2.4009888642965356
113,1.965023406200833,2.866200747793909
114,1.9668377791041884,2.556333513847435
115,1.6605998804965325,2.3124834970738064
116,-0.08993921166139232,1.4236375705701256
117,-1.5238699309114767,-0.666169157425266
118,-2.0572755433619623,2.2994372098547116
119,-2.0572755433619623,3.1601549038350925
120,1.9668377791041884,2.6962446249875764
121,-2.8565181963335795,2.400850039137312
122,-1.864557866471956,2.7395061201309305
123,0.5460482844919876,1.381770559821788
124,-2.2679864321828167,-0.08355609455345778
125,0.38215385064544516,1.0427360867298758
126,-3.655841367112382,2.657491263950115
127,0.9251148003599002,2.537332904142888
128,-1.864557866471956,3.5899686955078836
129,-0.39817032060982205,1.3731565376507566
130,1.9668377791041884,2.574783562010935
131,-0.9132406081981311,1.7798356423282393
132,-1.3173921700609328,2.391336304121977
133,1.9668377791041884,2.4074755909076435
134,-2.9126707636009805,1.6163910942964632
135,-1.0295541663288479,1.9510489641531739
136,1.503557660683846,1.8101617720777246
137,2.377253995999814,1.9853668717869832
