alarm_id,device_id,start_timestamp,end_timestamp
0,10,13,211
12,10,16,26
14,10,27,171
4,10,59,64
2,10,76,78
2,10,79,87
4,10,99,117
0,1,102,161
10,1,113,131
2,10,117,156
12,1,118,161
6,1,123,125
2,1,123,125
14,1,136,158
4,10,137,183
6,10,140,183
12,10,141,171
2,1,149,161
12,10,158,172
4,10,194,207
6,10,200,201
14,10,203,211
2,10,208,211
5,5,393,407
12,5,398,407
3,22,415,511
0,7,428,457
11,24,457,482
12,22,460,511
10,24,465,473
8,24,465,473
14,1,649,710
5,1,660,679
12,12,696,705
4,9,729,908
6,9,740,744
6,9,793,804
10,7,833,834
6,9,833,839
6,9,840,843
9,25,865,899
5,17,948,992
1,17,948,992
4,17,968,992
5,17,983,992
14,17,983,992
4,17,988,992
13,9,1066,1094
4,20,1086,1218
5,22,1097,1150
14,22,1097,1154
12,22,1104,1107
6,20,1114,1125
4,22,1147,1150
5,22,1152,1154
6,20,1163,1183
6,20,1183,1187
9,21,1225,1266
4,21,1249,1265
12,12,1266,1590
11,13,1316,1329
9,7,1376,1378
6,10,1576,1594
7,5,1649,1656
7,20,1783,1799
7,22,1786,1804
1,22,1789,1804
5,22,1793,1798
9,26,1820,1823
3,1,1911,1970
12,1,1950,1970
0,6,2029,2117
10,21,2030,2045
4,6,2053,2117
6,6,2060,2064
12,6,2063,2117
0,8,2065,2195
14,8,2072,2080
14,6,2080,2117
2,6,2081,2101
12,8,2084,2098
12,6,2092,2117
2,6,2097,2097
2,6,2098,2105
6,6,2100,2117
9,9,2101,2180
12,8,2105,2132
3,6,2107,2117
0,1,2110,2163
4,1,2125,2145
3,1,2135,2163
4,9,2135,2146
7,0,2137,2146
4,8,2137,2137
10,1,2138,2150
6,1,2141,2145
3,8,2143,2177
2,8,2143,2171
2,1,2143,2150
13,9,2146,2180
14,1,2147,2163
12,9,2148,2175
5,1,2161,2163
9,19,2163,2207
4,19,2174,2207
6,9,2177,2180
2,6,2316,2343
6,6,2316,2343
0,15,2507,2607
2,15,2528,2539
14,15,2536,2607
5,15,2536,2549
5,15,2549,2587
4,15,2550,2607
2,15,2597,2597
10,15,2600,2603
8,13,2600,2627
3,13,2626,2627
6,23,2681,2688
4,19,2794,2798
9,18,2981,3025
11,25,2991,3104
4,25,2996,3006
8,25,3004,3074
3,9,3007,3046
10,25,3009,3019
7,25,3012,3068
4,25,3015,3019
6,25,3034,3073
10,25,3045,3074
4,25,3046,3074
6,25,3047,3065
13,1,3049,3123
6,25,3058,3064
13,25,3068,3074
14,25,3075,3077
12,1,3085,3123
2,8,3089,3098
9,6,3210,3212
0,3,3291,3351
3,3,3301,3313
4,3,3301,3346
6,3,3319,3346
2,3,3322,3328
12,3,3326,3340
14,3,3341,3351
3,3,3342,3351
0,0,3343,3497
5,3,3347,3351
4,3,3349,3351
14,17,3353,3357
12,0,3361,3402
2,0,3372,3374
3,0,3373,3476
2,0,3423,3429
14,0,3450,3497
5,0,3460,3497
12,0,3473,3497
12,0,3474,3476
9,24,3557,3557
14,17,3565,3576
2,2,3787,3787
11,12,3811,3890
13,12,3850,3866
4,12,3888,3890
0,12,3925,3926
12,5,3935,3958
1,13,3952,3998
14,13,3963,3979
5,13,3972,3977
2,13,3976,3979
13,13,3990,3998
8,13,3993,3998
1,23,3999,4018
10,19,4001,4013
13,23,4006,4018
6,13,4114,4132
6,16,4160,4183
12,19,4210,4217
0,5,4451,4452
5,22,4748,4754
2,16,4748,4764
4,5,4784,4790
1,18,4845,4885
14,18,4860,4885
2,18,4868,4885
5,18,4879,4885
7,20,4914,4921
10,14,4995,5018
6,14,5014,5018
13,10,5047,5060
10,2,5158,5180
6,2,5170,5180
11,10,5232,5334
8,10,5233,5237
10,6,5234,5240
14,10,5237,5254
4,10,5267,5309
14,0,5285,5314
2,0,5307,5310
12,12,5393,5477
10,21,5429,5463
9,21,5446,5451
13,23,5466,5571
11,6,5468,5486
14,15,5514,5616
6,7,5533,5549
0,5,5553,5581
14,5,5556,5556
2,5,5559,5578
12,23,5562,5571
12,5,5572,5576
2,15,5580,5587
5,15,5615,5616
12,19,5678,5911
10,22,5823,5886
4,22,5824,5878
4,23,5830,5837
8,23,5830,5868
6,23,5832,5837
10,23,5842,5845
6,22,5850,5874
9,22,5850,5860
6,22,5857,5878
10,23,5858,5860
10,8,5943,5950
4,8,5944,5950
13,20,6011,6022
11,13,6022,6038
9,6,6032,6055
7,13,6037,6038
4,13,6041,6065
0,17,6045,6064
4,6,6053,6055
10,24,6059,6078
4,24,6068,6078
2,4,6256,6257
6,5,6432,6492
5,10,6446,6465
10,8,6458,6466
12,10,6462,6465
9,17,6485,6510
7,24,6510,6553
2,5,6516,6534
6,3,6528,6550
1,24,6546,6553
3,24,6547,6553
4,15,6654,6655
7,11,6690,6743
3,11,6693,6699
13,2,6774,6784
12,2,6775,6784
8,0,6785,6795
5,14,6933,7009
4,14,6955,6983
12,12,6980,7092
12,14,6987,7009
5,24,7007,7067
8,2,7090,7090
10,22,7166,7179
13,22,7173,7179
7,13,7308,7345
10,23,7313,7316
1,13,7330,7345
13,13,7335,7345
5,13,7339,7345
9,13,7342,7345
4,13,7344,7345
6,13,7344,7345
0,2,7356,7366
14,2,7357,7366
0,3,7428,7469
2,3,7429,7444
6,16,7431,7443
2,11,7444,7460
12,3,7448,7469
3,11,7451,7460
12,11,7457,7460
14,5,7510,7545
5,5,7542,7545
11,18,7569,7586
11,2,7583,7677
8,2,7671,7677
14,2,7671,7675
0,3,7793,7839
13,18,7808,7839
2,3,7812,7836
14,3,7819,7839
13,10,7825,7826
12,10,7825,7826
11,24,7852,7989
8,24,7877,7880
7,24,7877,7879
7,24,7927,7949
1,24,7937,7949
8,24,7945,7946
13,15,7961,8016
8,24,7963,7986
10,24,7973,7986
14,24,7975,7989
2,24,7982,7989
6,24,7983,7986
7,24,7984,7989
12,24,7984,7989
9,6,8002,8036
13,6,8005,8036
4,6,8007,8036
3,6,8023,8036
3,3,8089,8233
4,3,8104,8127
4,3,8164,8175
12,3,8183,8215
12,12,8215,8297
9,12,8287,8352
4,19,8291,8326
3,12,8295,8315
6,19,8297,8323
12,12,8312,8315
4,12,8327,8352
6,12,8348,8352
6,13,8350,8355
0,19,8388,8627
14,19,8399,8413
4,19,8411,8415
14,19,8419,8438
7,2,8421,8423
12,19,8433,8459
3,19,8439,8483
4,19,8446,8483
5,17,8453,8479
2,19,8456,8474
12,19,8462,8465
6,19,8464,8470
0,10,8477,8545
4,10,8481,8545
6,10,8494,8500
14,10,8500,8510
6,10,8507,8542
2,10,8517,8533
3,10,8524,8545
4,10,8526,8534
12,10,8541,8545
1,4,8552,8572
14,19,8554,8570
3,19,8556,8562
13,4,8560,8572
2,19,8568,8591
10,19,8579,8600
4,19,8585,8600
4,19,8591,8625
13,19,8592,8600
6,19,8610,8625
14,19,8615,8627
2,19,8618,8621
12,9,8628,8672
9,15,8662,8697
7,25,8726,8812
7,6,8747,8822
9,0,8756,8835
3,25,8763,8812
9,25,8767,8777
4,0,8780,8831
6,0,8780,8831
13,25,8781,8812
1,6,8785,8800
3,0,8786,8821
1,25,8792,8796
3,25,8805,8812
9,16,8988,9048
11,4,8991,9071
6,16,9039,9048
14,4,9045,9063
4,4,9051,9071
5,4,9053,9063
7,4,9061,9071
5,5,9083,9096
12,5,9092,9096
13,20,9125,9136
11,18,9128,9140
14,18,9133,9138
13,18,9144,9175
1,7,9207,9210
12,5,9230,9235
5,10,9232,9274
4,10,9255,9274
8,10,9315,9325
7,19,9383,9386
11,4,9468,9470
6,16,9541,9598
14,9,9848,9866
5,7,9874,9958
11,7,9944,10030
11,10,9957,9968
4,7,9963,9999
8,7,9963,10024
3,7,9987,10024
7,7,9998,10030
3,12,10004,10022
12,7,10010,10024
1,7,10027,10030
1,1,10049,10112
1,15,10070,10083
7,15,10070,10083
8,15,10071,10073
8,1,10089,10112
5,1,10110,10112
13,4,10118,10170
13,23,10143,10144
10,3,10253,10302
6,10,10254,10365
4,3,10280,10287
0,17,10342,10345
2,5,10444,10451
2,24,10445,10456
9,6,10445,10495
14,10,10457,10458
